gene,importance_l1,rank_l1,importance_rf,rank_rf,importance_xgb,rank_xgb,log2fc,auc,log2fc_val,auc_val,stability_score,rank_score_l1,rank_score_rf,rank_score_xgb,model_consensus_score,consensus_score
PRDM1,0.0,52,0.0,297,0.0,228,3.834568980017493,0.9804211801116868,0.8796957543359483,0.7588500831551437,0.8696350629815435,0.9414414414414415,0.6655405405405406,0.7432432432432432,0.7834084084084084,0.8265217356949759
ERN2,0.0,82,0.0,332,0.0,150,6.606400507972818,0.9437697638431003,0.7092224970301721,0.7807080066524115,0.8622388285292503,0.9076576576576577,0.6261261261261262,0.831081081081081,0.7882882882882883,0.8252635584087693
TOP2A,0.0,461,0.00011602594682326878,181,0.0005837311,47,6.163403185763304,0.994180178967907,1.1647560893323847,0.8232359230220955,0.9087080475111893,0.48085585585585583,0.7961711711711712,0.9470720720720721,0.7413663663663663,0.8250372069387778
AGR2,0.0,632,0.000911275607523046,68,0.019951181,4,6.326527390163492,0.976317028863621,1.859313894036588,0.851983844143502,0.9141504364851126,0.2882882882882883,0.9234234234234234,0.9954954954954955,0.7357357357357358,0.8249430861104242
KLK7,0.0,55,0.0,300,0.0,231,8.168314441902712,0.948176680347171,0.7369456450463283,0.7909242100261344,0.869550434170984,0.9380630630630631,0.6621621621621622,0.7398648648648649,0.78003003003003,0.824790232100507
UBA6,0.0,113,0.0,382,0.0,79,1.6386505584336948,0.9221725089147547,0.5855438607745294,0.8061297220242337,0.8641511008057203,0.8727477477477478,0.5698198198198198,0.911036036036036,0.7845345345345346,0.8243428176701275
SPRY4,0.0,207,0.0,329,0.0001650101,56,3.0165417176882197,0.9828264818677251,0.5040108458066044,0.7586124970301734,0.8707167943240661,0.7668918918918919,0.6295045045045045,0.9369369369369369,0.7777777777777777,0.8242472860509219
HLA-F,0.0,87,0.0,327,0.0,155,3.6152323723339834,0.9844580501917513,0.6332384240120383,0.739368020907579,0.8619100391775526,0.902027027027027,0.6317567567567568,0.8254504504504504,0.7864114114114114,0.824160725294482
ADAM22,0.0,114,0.0,381,0.0,80,3.0936042488057596,0.9673181726434771,0.6808947992397254,0.7609883582798765,0.8641509767244553,0.8716216216216216,0.5709459459459459,0.9099099099099099,0.7841591591591591,0.8241550679418073
NCEH1,0.0,115,0.0,380,0.0,81,2.949146521563615,0.9727006660835631,0.6027633333333338,0.7555238774055595,0.8641088113915752,0.8704954954954955,0.5720720720720721,0.9087837837837838,0.7837837837837838,0.8239462975876795
SCIN,0.0,56,0.0,305,0.0,232,4.567600689631972,0.9806566641996906,0.5919576075077218,0.7581373247802329,0.8693760834057035,0.9369369369369369,0.6565315315315315,0.7387387387387387,0.7774024024024024,0.823389242904053
KRT7,0.0,194,0.00011629474819658868,180,0.0,239,3.8739154443921153,0.9437697638431003,1.4903156830601088,0.799952482775006,0.8718611000040841,0.7815315315315315,0.7972972972972973,0.7308558558558559,0.7698948948948949,0.8208779974494895
ANXA10,0.03504514507313213,18,0.0,446,0.006191113,14,2.8120634394133086,0.8147581242010361,1.9363038560228083,0.8272748871465907,0.8210165040665391,0.9797297297297297,0.49774774774774777,0.9842342342342343,0.8205705705705707,0.8207935373185549
CKMT1A,0.0,80,0.0,363,0.0,148,3.5451323084168744,0.9712877615555406,0.6671786208125434,0.753385602280827,0.8623287291998567,0.9099099099099099,0.5912162162162162,0.8333333333333334,0.7781531531531533,0.820240941176505
GBP3,0.0,60,0.0,365,0.0,186,3.567018626791361,0.9563513422593016,0.8146154597291515,0.7816583511522927,0.8690039260295065,0.9324324324324325,0.588963963963964,0.7905405405405406,0.7706456456456457,0.8198247858375761
ASPN,0.0,190,0.00013986486486486485,173,0.0,257,4.8156535591737875,0.975122788131602,1.1593145569018768,0.7695414587788074,0.8723313368364469,0.786036036036036,0.8051801801801802,0.7105855855855856,0.7672672672672673,0.8197993020518571
IQGAP1,0.0,216,8.708016423234838e-05,236,0.0,176,2.363573292740363,0.9775953710556415,0.5178904799239721,0.7726300784034212,0.8751105790658442,0.7567567567567568,0.7342342342342343,0.8018018018018018,0.7642642642642642,0.8196874216650543
LEMD1,0.01872983085918151,22,0.00022793647320226178,137,0.0,539,9.264969669649464,0.9741303909035861,0.701773131385127,0.8263245426467094,0.9002274638127046,0.9752252252252253,0.8457207207207207,0.393018018018018,0.7379879879879879,0.8191077259003463
TMEM173,0.0,118,0.0,375,0.0,109,3.454911299872166,0.983566574715737,0.5616723877405558,0.7441197434069851,0.8638412741894044,0.8671171171171171,0.5777027027027027,0.8772522522522522,0.774024024024024,0.8189326491067142
BRIP1,0.0,185,0.00011528019491820389,198,0.0,252,2.658614640382157,0.9573605597793178,0.6390475504870512,0.7880731765264909,0.8727164548226803,0.7916666666666666,0.777027027027027,0.7162162162162162,0.7616366366366366,0.8171765457296585
HLA-C,0.0,187,0.00011536918138041707,195,0.0,254,3.1313121038821237,0.990311511807845,0.5645590577334296,0.7550487051556188,0.8726782618746111,0.7894144144144144,0.7804054054054054,0.713963963963964,0.7612612612612613,0.8169697615679361
MMP3,0.0,100,0.0,387,0.0,120,4.836359045953039,0.9482944223911727,0.6219286718935617,0.7733428367783323,0.8608145526335206,0.8873873873873874,0.5641891891891891,0.8648648648648649,0.7721471471471472,0.8164808498903339
RAB25,0.0,101,0.0,366,0.0,146,2.4688352385117387,0.9661912130794591,0.7879633618436674,0.7588500831551437,0.8624663184416567,0.8862612612612613,0.5878378378378378,0.8355855855855856,0.7698948948948949,0.8161806066682757
WNT2,0.0,102,0.0,367,0.0,145,7.8208356926596245,0.970312184619525,0.5557967046804473,0.7552862912805891,0.8627955948223952,0.8851351351351351,0.5867117117117117,0.8367117117117117,0.7695195195195194,0.8161575571709573
EDIL3,0.0,475,8.712121212121212e-05,234,0.0023650364,24,5.105425624032834,0.9868969925317904,1.610105808980757,0.8279876455215015,0.9074423187417349,0.4650900900900901,0.7364864864864865,0.972972972972973,0.7248498498498499,0.8161460842957924
MAML2,0.0,103,0.0,369,0.0,144,2.667018912736325,0.969555271479513,0.53668717034925,0.7562366357804705,0.8628948225171006,0.884009009009009,0.5844594594594594,0.8378378378378378,0.7687687687687688,0.8158317956429346
NRG3,0.0,289,0.00011410252333608608,204,0.00021756809,55,6.10501286752338,0.9696561932315144,0.533401180803041,0.7042052744119742,0.8369067701238094,0.6745495495495496,0.7702702702702703,0.9380630630630631,0.7942942942942942,0.8156005322090518
IL1A,0.0,58,0.0,346,0.0,234,6.207230895512343,0.9515575590392249,0.5408424756474224,0.7871228320266097,0.8691452824520083,0.9346846846846847,0.6103603603603603,0.7364864864864865,0.7605105105105104,0.8148278964812594
LINC01559,0.0,214,5.797150154590671e-05,267,0.0,174,9.62608491892619,0.9675200161474804,0.6876679092421005,0.7828462817771442,0.8751829977502807,0.759009009009009,0.6993243243243243,0.8040540540540541,0.7541291291291291,0.8146560634397049
RNF145,0.0,376,0.00033398452024206444,115,0.0,126,2.7931454719773927,0.9795969858036735,0.5607511689237343,0.7400807792824899,0.8598366704408912,0.5765765765765766,0.8704954954954955,0.8581081081081081,0.7683933933933934,0.8141150319171423
CSGALNACT2,0.0,122,0.0,371,0.0,139,2.2738590829576797,0.9582688555473323,0.6260393703967697,0.7688287004038964,0.8635443577129701,0.8626126126126126,0.5822072072072072,0.8434684684684685,0.7627627627627628,0.8131535602378664
STIL,0.0,221,5.822981366459628e-05,261,0.0,181,2.86249655184014,0.9717923703155487,0.6490584295557134,0.7778569731527679,0.8748245066245396,0.7511261261261262,0.706081081081081,0.7961711711711712,0.7511261261261262,0.8129753163753328
TSPAN8,0.0,125,0.0,370,0.0,142,4.463567126421315,0.952129448967234,1.3899922095509636,0.7745307674031836,0.8633279984848287,0.8592342342342343,0.5833333333333334,0.8400900900900901,0.7608858858858859,0.8121069421853573
E2F7,0.0,112,0.0,322,0.0,226,3.1411740631097356,0.9372939514229968,0.525563468757424,0.8030411023996198,0.8701674186411353,0.8738738738738738,0.6373873873873874,0.7454954954954955,0.7522522522522523,0.8112098354466939
MXD1,0.0,59,0.0,364,0.0,235,2.7875158245307143,0.9704131063715268,0.7183250795913523,0.7676407697790448,0.8690247679845859,0.9335585585585585,0.5900900900900901,0.7353603603603603,0.7530030030030029,0.8110138854937945
CCL18,0.07050561822810988,10,0.00022934014900965742,134,0.0,460,9.883791626858642,0.9942474601359079,0.9608849370396761,0.7039676882870041,0.8486732076582569,0.9887387387387387,0.8490990990990991,0.481981981981982,0.7732732732732733,0.8109732404657651
ITGA2,0.0,609,0.009249380564416052,55,0.0,162,5.274842595707461,0.9911525264078583,2.138572019482061,0.8712283202660964,0.9311904233365453,0.3141891891891892,0.9380630630630631,0.8175675675675675,0.68993993993994,0.8105651816382426
AFAP1-AS1,0.0,127,0.0,323,0.0,220,7.347714825405369,0.9611955863553792,0.9435760584461867,0.7811831789023521,0.871189290891959,0.8569819819819819,0.6362612612612613,0.7522522522522522,0.7484984984984985,0.8098438946952287
CDH2,0.0,128,0.0,319,0.0,224,4.278253983045145,0.9670995088474735,0.7829136516987409,0.7733428367783322,0.8702200383339248,0.8558558558558559,0.6407657657657657,0.7477477477477478,0.748123123123123,0.8091715807285239
CALD1,0.0,126,0.0,324,0.0,227,3.151115565498217,0.9608087196393731,0.9607353979567579,0.7792824899025896,0.8700454966612504,0.8581081081081081,0.6351351351351351,0.7443693693693694,0.7458708708708709,0.8079581837660607
DGKA,0.0,250,0.0005026429550818704,83,0.0,267,1.5072039056718034,0.8840913678261454,0.5321820598717046,0.7816583511522928,0.8328743261968448,0.7184684684684685,0.9065315315315315,0.6993243243243243,0.7747747747747749,0.8038245504858098
PTPRR,0.0,605,0.00965292691997604,39,0.0,230,5.759684976115185,0.9914889322478637,1.0063764172012348,0.8776431456402947,0.9345660388970007,0.3186936936936937,0.956081081081081,0.740990990990991,0.671921921921922,0.8032439804094613
GAPDH,0.04441842663367866,15,0.00023128458275785535,128,0.0,674,3.5851202650878014,0.9971741909439548,0.9156970206699935,0.8270373010216204,0.9121057452292924,0.9831081081081081,0.8558558558558559,0.240990990990991,0.6933183183183184,0.8027120317738055
KDELR3,0.0,199,0.0,296,0.0,215,2.6982986039157635,0.9684451322074951,0.5350789688762179,0.7748871465906391,0.8716655470588617,0.7759009009009009,0.6666666666666666,0.7578828828828829,0.7334834834834835,0.8025745152711725
ALOX5AP,0.0,198,0.0,301,0.0,214,3.7232736627867866,0.9655856825674494,0.7220864932287947,0.7778569731527679,0.8717209224050328,0.777027027027027,0.661036036036036,0.759009009009009,0.7323573573573573,0.802039139881195
GDA,0.0,251,0.00044290091654476514,92,0.0,268,4.365453064657203,0.964122317163426,0.67218594915657,0.7053932050368259,0.8328033563752087,0.7173423423423423,0.8963963963963963,0.6981981981981982,0.7706456456456457,0.8017245010104272
SPOCK1,0.0,212,5.844287843881284e-05,259,0.0,248,2.6571852586960905,0.9081780259705307,0.812768161083393,0.8384414350201947,0.8733097303655705,0.7612612612612613,0.7083333333333334,0.7207207207207207,0.7301051051051051,0.8017074177353378
WFDC2,0.0,183,0.0,318,0.0,213,4.569389315750522,0.9749714055035995,0.6702461582323593,0.7659776669042527,0.8704743669924203,0.793918918918919,0.6418918918918919,0.7601351351351351,0.731981981981982,0.8012281744872012
FAM83A,0.0,201,0.0,302,0.0,217,8.409673968916099,0.9629112561394065,0.7840449132810647,0.7802328344024709,0.871568543868698,0.7736486486486487,0.6599099099099099,0.7556306306306306,0.7297297297297298,0.8006491367992139
ITGAV,0.0,184,0.0,304,0.0,237,2.4971680414451995,0.9602872905873646,0.7425210144927537,0.7833214540270848,0.871804284208175,0.7927927927927928,0.6576576576576577,0.7331081081081081,0.7278528528528528,0.799828568530514
B3GNT5,0.0,200,0.0,309,0.0,216,2.9250047500504603,0.9722465181995559,0.7389183178902359,0.7709669755286291,0.8716044779774662,0.7747747747747747,0.652027027027027,0.7567567567567568,0.7278528528528527,0.7997286654151594
SEMA3A,0.0,196,0.0,299,0.0,236,4.874084495054834,0.9830283253717285,0.9856798455690186,0.7605131860299359,0.8717704145922842,0.7792792792792793,0.6632882882882883,0.7342342342342343,0.7256006006006007,0.7986855075964425
P3H2,0.0,202,0.0,310,0.0,218,2.9541678833344545,0.9554262261992869,0.7239365098598252,0.7873604181515799,0.8713932597154742,0.7725225225225225,0.6509009009009009,0.7545045045045045,0.725975975975976,0.7986846178457251
CLEC7A,0.0,312,0.00015474668640247594,161,0.00044375425,51,2.0817839635336073,0.8732086389019713,0.6123969850320723,0.7087194107864101,0.7909000955726608,0.6486486486486487,0.8186936936936937,0.9425675675675675,0.8033033033033034,0.797101699437982
FER1L6,0.0,206,0.0,315,0.0,222,7.616450841014599,0.9333916436789343,1.069847156094084,0.8082679971489665,0.8708286770455791,0.7680180180180181,0.6452702702702703,0.75,0.7210960960960962,0.7959623865708376
ADTRP,0.0,205,0.0,320,0.0,221,5.7675857229361505,0.9766029738276256,0.5083938631503919,0.7659776669042528,0.8710141723777811,0.7691441441441441,0.6396396396396397,0.7511261261261262,0.71996996996997,0.7954920711738755
C15orf48,0.0,208,0.0,314,0.0,223,5.1783812386463035,0.9757955998116128,0.6052476811594225,0.765264908529342,0.8705287594009241,0.7657657657657657,0.6463963963963963,0.7488738738738738,0.7203453453453452,0.7954370523731347
CLDN18,0.0,203,0.0,325,0.0,219,7.35893940321604,0.9160835632106574,1.7168374031836544,0.8263245426467094,0.871204046384516,0.7713963963963963,0.634009009009009,0.7533783783783784,0.7195945945945946,0.7953993204895553
IL1R2,0.0,236,0.0,388,0.0,110,4.170515333378187,0.953004104151248,0.7517840057020653,0.7685911142789261,0.8607862468721448,0.7342342342342343,0.5630630630630631,0.8761261261261262,0.7244744744744746,0.7926303606733096
TPX2,0.0,669,0.00011683429848623395,178,0.0011695587,38,6.654686059341989,0.9954080602839265,0.9746665645046342,0.8371347113328582,0.9162713836879575,0.24662162162162163,0.7995495495495496,0.9572072072072072,0.6677927927927928,0.7920320882403751
S100A6,0.03893521537239456,17,0.0,663,0.0,255,6.411394479580163,0.9968377851039494,0.8570632573057742,0.8695652173913043,0.9332015012451306,0.9808558558558559,0.2533783783783784,0.7128378378378378,0.649024024024024,0.7911127626345773
LAMB3,0.0,598,0.009326347305389221,53,0.0,309,6.872732981228554,0.9734912198075758,2.0845779876455213,0.9059158945117605,0.9397035571596676,0.32657657657657657,0.9403153153153153,0.652027027027027,0.6396396396396397,0.7896715983996536
TMPRSS4,0.0,608,0.0001402629082531508,172,0.0,164,10.579058924846935,0.9745004373275921,2.0594419672131137,0.8890472796388692,0.9317738584832264,0.3153153153153153,0.8063063063063063,0.8153153153153153,0.6456456456456455,0.7887097520644359
SLC2A1,0.0,593,0.00982841583575854,27,0.0,355,5.565663129919935,0.9911861669918589,1.6672475837491083,0.8933238298883345,0.9422549984400911,0.3322072072072072,0.9695945945945946,0.6002252252252253,0.634009009009009,0.7881320037245501
GBP1P1,0.0,246,0.00014534078985355175,169,0.0,276,3.24353368431676,0.9281437125748503,0.8710593205036821,0.7403183654074602,0.8342266125364411,0.722972972972973,0.8096846846846847,0.6891891891891891,0.7406156156156155,0.7874211140760283
SMC6,0.0,439,5.741596058762391e-05,271,0.0017491782,27,1.3117686772522377,0.9255365673148086,0.6122822047992384,0.776431456402946,0.8509835878393935,0.5056306306306306,0.6948198198198198,0.9695945945945946,0.7233483483483484,0.787165968093871
RASA2,0.0,285,0.00022887145489133989,136,0.0,290,1.4460864865774066,0.9100114377985601,0.5514661796151099,0.7664528391541934,0.8382299898700194,0.6790540540540541,0.8468468468468469,0.6734234234234234,0.7331081081081082,0.7856690489890639
TUFT1,0.0,280,0.00017416032846469674,150,0.0,296,1.5552168034717075,0.8954955258023279,0.6391166048942747,0.7840342124019958,0.8397647874460504,0.6846846846846847,0.831081081081081,0.6666666666666666,0.7274774774774775,0.7836211324617639
ITGB6,0.022303603913626065,20,0.0009054449800827421,69,0.0,748,2.6560026878826615,0.9242918657067886,2.0242062057495858,0.8360655737704917,0.8801787196670777,0.9774774774774775,0.9222972972972973,0.15765765765765766,0.6858108108108109,0.7829947652389443
SERPINB3,0.057648318554419604,12,0.0,295,0.0,326,5.000178675233803,0.8673215367018773,1.1028336754573527,0.7396056070325493,0.8034116335543874,0.9864864864864865,0.6677927927927928,0.6328828828828829,0.7623873873873874,0.7828995104708873
KPNA2,0.0,374,0.028212142474106673,9,0.0,394,3.420174749377649,0.994062436923905,0.5664304549774277,0.7205987170349252,0.8572468967295266,0.5788288288288288,0.9898648648648649,0.5563063063063063,0.7083333333333334,0.78279011503143
KRT6A,0.039083823036949183,16,1.587872913412173e-05,291,0.0,327,3.423031524591267,0.8271042185292337,1.018563834640056,0.7792824899025897,0.8031772741345492,0.9819819819819819,0.6722972972972973,0.6317567567567568,0.7620120120120119,0.7825946430732805
ARL6IP1,0.0,835,0.009430911210572228,48,0.0038315891,18,3.07786272286887,0.9868297113637893,0.5068167521976719,0.8063673081492041,0.8965985028509451,0.059684684684684686,0.9459459459459459,0.9797297297297297,0.6617867867867867,0.779192644818866
SEPT7,0.0,349,0.009655342314953625,36,0.0,410,2.7059354437193033,0.9823723339837179,0.5252296958897587,0.7298645759087667,0.8560980560524681,0.6069819819819819,0.9594594594594594,0.5382882882882883,0.7015765765765766,0.7788373163145224
IFITM1,0.0,241,0.00011540744657299168,192,0.0,310,2.98399602704703,0.9543497275112697,0.5805855072463757,0.714896650035638,0.8345911809862699,0.7286036036036037,0.7837837837837838,0.6509009009009009,0.7210960960960962,0.7778436385411831
APBB2,0.0,204,0.0,490,0.0,121,1.963994661239319,0.9559644755432954,0.597914141126159,0.7655024946543123,0.8607310219552188,0.7702702702702703,0.44819819819819817,0.8637387387387387,0.6940690690690691,0.7774000455121439
BNC2,0.0,248,8.701573849878938e-05,239,0.0,265,3.1918264751396084,0.938942340039023,0.5578689688762184,0.7279638869090045,0.833420570601149,0.7207207207207207,0.7308558558558559,0.7015765765765766,0.7177177177177176,0.7755691441594333
HIST2H2AA4,0.003225982597295131,27,0.0,430,0.0,284,3.9816022741034782,0.8167765592410685,0.8023158196721338,0.8396293656450463,0.8282029615940765,0.9695945945945946,0.5157657657657657,0.6801801801801802,0.7218468468468467,0.7750249042204616
CDH3,0.0,595,0.00022708914254865705,138,0.0,311,6.450252213550427,0.9933223440758931,1.4296757115704457,0.8878593490140175,0.9405908465449252,0.32995495495495497,0.8445945945945946,0.6497747747747747,0.6081081081081082,0.7743494773265167
ST14,0.0,283,0.00011528822055137833,196,0.0,299,2.508939292202113,0.9620702415393931,0.5020095462105028,0.7163221667854598,0.8387667118861041,0.6813063063063063,0.7792792792792793,0.6632882882882883,0.7079579579579579,0.773362334922031
AMIGO2,0.0,601,0.009658043413618794,33,0.0,414,3.922537186301554,0.9803875395276862,0.6817696436208136,0.8928486576383939,0.9366180985824984,0.32319819819819817,0.9628378378378378,0.5337837837837838,0.6066066066066066,0.7716123525945525
