gene,mean_pdac,mean_normal,log2fc,p_value,auc,fdr,log_fdr_x,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val,log_fdr_y,stability_score
HIST1H3H,0.6401769662921348,-4.9923778443113775,5.632554810603512,6.336358515234632e-51,0.9674695552714795,8.905715407412667e-50,49.0503311873729,4.04587,3.2797464754098358,0.7661235245901641,1.7756137023443956e-10,0.8248990258968876,1.2375470692681165e-08,7.907438273982549,0.8961842794934811
TMOD3,4.049801685393258,1.4952580838323353,2.5545436015609226,6.284370972989896e-53,0.9769057390836305,1.406206019743014e-51,50.85195104725148,7.078518695652174,6.563164426229507,0.5153542694226667,5.903527471046877e-10,0.8153955808980755,3.027904102650018e-08,7.518857883580629,0.8961506328562705
ARHGAP1,5.998537640449439,3.705669461077844,2.2928681793715953,1.292938906454604e-52,0.9754423736796071,2.6436877514491153e-51,50.57778984110421,6.845995507246377,6.269964098360654,0.576031408885723,4.94071451911542e-10,0.8168210976478973,2.6566965732759608e-08,7.575658044414284,0.8961317118562511
DGKH,1.273306179775281,-1.4790988023952099,2.752404982170491,2.3538481873288192e-53,0.9788905335396623,5.9978590979516986e-52,51.22200374092741,5.822436086956522,4.802932622950818,1.0195034640057035,7.929436941739306e-10,0.8130197196483725,3.8404970253174656e-08,7.415612566938597,0.8959550921848873
DPY19L1,3.539872471910112,0.9110838323353294,2.6287886395747826,6.333085936929245e-54,0.9815313193837045,2.063395479817865e-52,51.68541752518152,5.742144782608696,5.103900655737705,0.6382441268709904,1.1266274945227815e-09,0.810168686148729,5.133469196569293e-08,7.289589039622254,0.8958499567780328
CDC42BPA,3.9511483146067414,1.901326347305389,2.0498219673013525,4.845058989150047e-52,0.972751126959564,8.580060478941926e-51,50.0665096508951,7.135842173913042,6.579354098360657,0.5564880755523856,4.010149687364007e-10,0.8184842005226893,2.272380288848222e-08,7.643518986549143,0.8956176433892874
ARMC9,3.298820786516854,0.780685628742515,2.518135157774339,3.892201357750686e-54,0.9825068963197201,1.3810360250659778e-52,51.85979499246894,5.2213162318840585,4.622500327868853,0.5988159040152059,1.3808514323492616e-09,0.8085055832739368,6.083958414379356e-08,7.215813763137661,0.8955061853146012
PI3,5.145523595505618,-1.9927221556886225,7.1382457511942405,9.481385391464674e-49,0.9570073336473122,1.002217678847694e-47,46.99903794068925,4.475868695652174,3.743002950819672,0.7328657448325022,5.4950047962859083e-11,0.8339272986457591,5.160402861037889e-09,8.287316392656477,0.8954673115255635
TMEM133,2.0421337078651685,-1.4296802395209582,3.471813947386127,5.783453885903787e-53,0.9770739420036332,1.3111474926088613e-51,50.882348451236545,5.185210869565218,4.326972950819672,0.8582379187455453,7.476357879510321e-10,0.8134948918983131,3.6654310456824745e-08,7.435874946055939,0.8952843841349402
SLC16A4,2.971324157303371,-1.4261532934131735,4.397477450716544,3.024639042077593e-54,0.9830115050797281,1.1387299468120017e-52,51.94357925793602,5.496023913043477,4.620633606557377,0.8753903064861,1.5958390580894083e-09,0.8073176526490853,6.74874602092229e-08,7.17077691558175,0.8951645184520228
MET,4.412083146067417,1.0689988023952095,3.3430843436722073,1.647609773989468e-47,0.9509352082352149,1.5406006092590108e-46,45.81230993472499,7.521494057971015,6.16723737704918,1.3542566809218348,2.7476053280081292e-11,0.8391541933951057,3.1953691497759656e-09,8.495478962090948,0.8950446979551621
ZC2HC1A,2.364258426966292,0.28059281437125744,2.0836656125950346,2.579469238882694e-48,0.9548879768552782,2.5950178169841506e-47,46.585859656007685,5.596461449275363,4.909418852459017,0.6870425968163465,4.69839381072741e-11,0.8351152292706105,4.675719969949273e-09,8.33015150673764,0.8950015988781675
PRC1,4.034266292134832,1.585991616766467,2.4482746753683644,5.174880854605677e-52,0.9726165646235618,9.10359445476442e-51,50.04078709738803,5.1299118840579725,4.44680393442623,0.6831079496317427,4.94071451911542e-10,0.8168210976478973,2.6566965732759608e-08,7.575658044414284,0.894718807365765
SGPP2,3.8715696629213485,-0.16228862275449105,4.03385828567584,5.618761659244763e-52,0.9724483617035592,9.790383008929728e-51,50.009200317858664,5.942022318840579,5.074608852459017,0.8674134663815627,4.94071451911542e-10,0.8168210976478972,2.6566965732759608e-08,7.575658044414284,0.894634705907998
NT5E,4.010569662921348,-0.9361329341317366,4.9467025970530845,1.5126614581109333e-55,0.9889658884478234,1.5546179101332734e-53,52.80837633326809,5.691173768115942,4.452371803278688,1.2388019648372541,3.9784857964725175e-09,0.7997148966500357,1.3792313931861312e-07,6.860362866272594,0.8943402691986949
DTL,1.2796988764044945,-3.731730538922156,5.011429415326651,4.904575830498238e-56,0.9911861669918589,8.40102212650343e-54,53.07566787145063,3.611689275362319,2.987133278688524,0.624555996673795,5.269378638033483e-09,0.7973390354003326,1.7028009837897217e-07,6.768836107582096,0.894262448920972
FAT1,6.171085393258426,3.7161359281437134,2.454949465114713,5.296127648623211e-50,0.9630626387674092,6.471682390154283e-49,48.18898280468195,7.593407101449276,6.809982131147541,0.7834249703017351,1.8305130682571104e-10,0.8246614397719173,1.2412119628592197e-08,7.906154047317077,0.8938620281749406
LIPH,4.2293747191011235,0.41816287425149706,3.8112118448496264,1.9179028074435833e-49,0.960371392047366,2.1905374217752495e-48,47.65944932320634,6.321881884057969,4.847215409836067,1.4746664742219027,1.433900784806497e-10,0.8265621287716798,1.0583880958850316e-08,7.975355053477128,0.8934667509531771
KCNK1,4.833002247191011,0.7707706586826346,4.062231588508377,1.301125408336723e-53,0.9800847742716814,3.683964598635745e-52,51.43368455184409,5.501931884057972,4.757218032786885,0.7447138512710865,1.690679749911315e-09,0.8068424803991446,7.075034945078668e-08,7.150271410727014,0.8934635641225492
TNIK,3.0702314606741576,0.5197976047904191,2.5504338558837385,2.9369888182899584e-50,0.9642905200834287,3.7072127120069825e-49,48.43095249435874,5.714975797101449,4.980026721311474,0.7349490757899746,2.405336390890445e-10,0.8225231646471847,1.5421135841981272e-08,7.811883637197012,0.8934068285879585
RAI14,4.099557303370787,1.3769035928143714,2.7226537105564157,7.871251306222728e-52,0.9717587297315481,1.321598660847904e-50,49.87890041008624,6.066159710144928,5.120580491803279,0.9455792183416483,6.263421372370067e-10,0.8149204086481351,3.1798786221197576e-08,7.497589456980869,0.8933395407827276
ITPR3,4.646405056179775,2.0607437125748507,2.5856613436049245,1.724564646378419e-44,0.9357969454349728,1.2843468287502435e-43,42.8913176822852,6.0691430434782605,5.275796885245903,0.7933461582323575,5.842944808166073e-12,0.8505583273936802,1.0923030373621119e-09,8.961656858704014,0.8931776354387059
KYNU,3.3208387640449444,-2.4922736526946108,5.813112416739555,1.0196149229358346e-54,0.9851813227477628,5.066163002587289e-53,52.29532084099921,5.307293478260871,4.132355409836065,1.1749380684248063,3.3577661220567384e-09,0.8011404133998574,1.205841934281884e-07,6.9187096172109595,0.8931607603727273
DCBLD2,3.721301685393259,1.035652095808383,2.6856495895848758,4.493343434517588e-47,0.9487822108591806,4.055223412994528e-46,45.39198521436086,7.518888695652174,6.421745245901639,1.0971434497505346,3.429395999977449e-11,0.8374910905203137,3.78995625345574e-09,8.421365802958688,0.8931366473047984
PLEKHB2,5.17781797752809,2.751341916167665,2.426476061360425,3.599216905026677e-55,0.987250218663796,2.5433742522722292e-53,52.59458972958533,7.191721449275362,6.6589622950819685,0.5327591541933936,4.452921508245749e-09,0.7987645521501544,1.509691337787114e-07,6.8211118368117605,0.8930072505904239
CYP2C18,2.449579775280899,-5.011135329341317,7.460715104622216,7.311023124809789e-50,0.9623898270873982,8.783573537212515e-49,48.05632875838254,4.520595217391305,3.2614124590163938,1.2591827583749113,2.1308645759266674e-10,0.8234735091470657,1.40672224792941e-08,7.851791643929438,0.8929316555561635
PTPN12,5.198327528089888,3.005437724550898,2.19288980353899,1.975386189641232e-50,0.9651147143914418,2.559046845983481e-49,48.59192176383306,6.834488985507248,6.138840983606557,0.6956480019006905,3.155222001393982e-10,0.8203848895224519,1.924204441886702e-08,7.715748787149376,0.8927497847786156
DEPDC1B,0.9316016853932585,-4.367908982035929,5.299510667429187,7.649286302073391e-55,0.985753212675772,4.203591377690068e-53,52.37637950744862,3.840201739130434,3.2200765573770487,0.6201251817533855,3.9784857964725175e-09,0.7997148966500357,1.3792313931861312e-07,6.860362866272594,0.8927339315342204
ACTN1,7.176885393258427,4.316535928143712,2.860349465114715,8.563044046787735e-54,0.9809257888716948,2.6304755286044693e-52,51.579965734103084,8.028485362318841,7.140967049180328,0.8875183131385134,2.253559866333171e-09,0.8044666191494416,8.736038373306671e-08,7.058685466983805,0.8926961260242853
TRIM31,3.5217398876404493,-3.1358544910179638,6.657594378658413,1.2442229927314443e-50,0.966073471035457,1.662966624166113e-49,48.779116467007746,4.63007342995169,3.3590201092896175,1.2710533206620722,3.6659024146794977e-10,0.8191969588976004,2.150411906182815e-08,7.667478344061917,0.8926351957711948
FHL2,6.603528089887639,1.5479149700598802,5.055613119827759,3.5430786110035117e-56,0.9918253380878692,7.083859662498181e-54,53.1497300511531,5.867669130434782,5.253346065573771,0.6143230648610114,8.455039850068278e-09,0.7933000712758375,2.5018663035638424e-07,6.601735902146943,0.8925624813745979
IL2RG,5.676843820224718,-0.49318383233532925,6.170027652560048,3.629880836348908e-55,0.9872333983717957,2.561952400893438e-53,52.59142894337406,6.07995768115942,5.091868196721312,0.9880894844381078,4.982241912476827e-09,0.7978142076502731,1.6337669668077703e-07,6.786809889203149,0.8925236571934437
KDM5B,4.032747191011236,2.0682844311377244,1.9644627598735114,8.424120402539771e-51,0.9668808450514701,1.1568059008466535e-49,48.93673950471534,7.217344347826086,6.694328196721312,0.5230161511047742,4.2569724032821234e-10,0.8180090282727488,2.3852162180070674e-08,7.622472246380201,0.8924449153753681
CALU,6.225492134831461,3.75701616766467,2.468475967166791,7.117868600173985e-53,0.9766534347036264,1.564035485621876e-51,50.80575339767327,7.29284115942029,6.457113770491803,0.8357273889284871,1.5503834330690936e-09,0.8075552387740556,6.584356647915303e-08,7.181486653186638,0.8921042779995099
MAP4K4,5.28306797752809,2.1522550898203594,3.130812887707731,2.0547646488013847e-55,0.9883603579358137,1.834911095906005e-53,52.73638497309734,7.104915217391304,6.251029672131148,0.8538855452601561,6.406786683319019e-09,0.7956759325255406,2.0181882523847296e-07,6.695038326127495,0.892017965204623
KCND2,0.030864606741573052,-4.216968263473055,4.247832870214628,1.646921919551413e-51,0.9702449034515239,2.569329772816014e-50,49.590180150571,4.512488840579709,3.833524918032787,0.6789639225469224,7.259389448856501e-10,0.8137324780232834,3.585421410999422e-08,7.4454597923766945,0.8919886587558502
ZNFX1,3.947304494382023,1.1561766467065868,2.791127847675436,3.884745839067163e-55,0.9870988360357936,2.6804746289563423e-53,52.57178829907341,6.185795072463768,5.5776368852459,0.6081581872178683,5.572590698401976e-09,0.796863863150392,1.7806474718871363e-07,6.7494220525571995,0.8919811907626594
TRAK1,4.936422471910112,2.0245928143712573,2.911829657538855,1.0636018111276692e-54,0.9850972212877616,5.209603486427256e-53,52.28319533048356,5.954614057971013,5.291667049180328,0.6629470087906855,4.452921508245749e-09,0.7987645521501545,1.509691337787114e-07,6.8211118368117605,0.8919307520649247
CCL20,4.063232584269663,-1.707805389221557,5.77103797349122,2.049591220611105e-48,0.9553757653232862,2.0801646447439213e-47,46.681902289328626,4.579222753623189,3.316039672131147,1.2631830814920422,1.1567418981350687e-10,0.8282252316464719,9.073846348390502e-09,8.042208579115751,0.8918004903928184
ADAM19,2.7629073033707865,-2.03504251497006,4.797949818340847,7.744179529448175e-54,0.981127632375698,2.4338078380611776e-52,51.61371371458754,5.35786768115942,4.60199262295082,0.7558750582086002,2.9134491456500506e-09,0.8023283440247089,1.0752347465025454e-07,6.968496709719476,0.8917278923185116
GPD2,3.3783016853932586,1.1876275449101799,2.190674140483079,1.6999489072688844e-53,0.9795465249276727,4.582821304036747e-52,51.33886707668142,5.680008405797101,5.0765872131147525,0.6034211926823483,2.4554525656923593e-09,0.8037538607745308,9.337721990787883e-08,7.029759060332828,0.8916501095912857
MATN3,3.501811797752809,-2.7171101796407187,6.218921977393528,2.252966190079426e-54,0.9836002152997375,9.052195636559867e-53,52.043246068619176,5.056217971014491,3.8247383606557377,1.2314796103587535,4.092262124943342e-09,0.7994773105250653,1.4137740809195454e-07,6.84961998463313,0.8915386368689618
ANTXR2,5.284344382022471,1.8658401197604795,3.418504262261992,3.9424951542854124e-49,0.9588575657673417,4.3568252901941853e-48,47.360829855034616,7.019257391304347,5.990906885245902,1.0283505060584446,1.9453322292269083e-10,0.8241862675219768,1.3014207552249446e-08,7.8855822713628925,0.891521905042208
ZNF860,-0.09296573033707867,-4.768331137724552,4.675365407387473,3.859636495291999e-54,0.9825237166117203,1.3719743054047365e-52,51.86265402210261,3.6537300000000004,3.0462768852459012,0.6074531147540991,3.655321744075308e-09,0.8004276550249466,1.2850158321043654e-07,6.8910915215519815,0.8914755712622964
CYB5B,5.998055056179775,3.2732940119760476,2.7247610442037278,1.1037125740388485e-55,0.9895882392518334,1.2727674468458617e-53,52.89525094102647,6.518742028985509,6.015094918032787,0.5036471109527216,8.691856474741914e-09,0.7930624851508671,2.5643540569950225e-07,6.5910220125449275,0.8913251336339693
DCBLD1,3.5799876404494375,1.5665179640718563,2.0134696763775812,5.513944584642266e-49,0.9581511135033304,5.986145065102457e-48,47.22285276290342,6.424811884057971,5.70979918032787,0.7150127037301006,1.887069657920906e-10,0.824423853646947,1.2709445914946761e-08,7.895873382673881,0.8912874722473687
CTTNBP2NL,3.2403921348314606,0.2065640718562874,3.0338280629751733,1.4749080662954433e-53,0.9798324698916773,4.071705439757463e-52,51.3902236477919,6.148707536231885,5.582373114754099,0.5663344214777855,2.791705432342116e-09,0.8026847232121644,1.045739396313471e-07,6.980576530424975,0.8912585033494982
SLC22A3,2.3479932584269663,-2.219744910179641,4.567738168606607,1.6934782123479984e-50,0.965434299939447,2.214411766909779e-49,48.654741619469355,5.043988695652174,3.9170022950819674,1.1269864005702064,4.795903704289913e-10,0.8170586837728676,2.6139635367005755e-08,7.582700474873371,0.891246468559299
RHOF,4.101193258426966,0.37169760479041913,3.729495653636547,2.972602524994428e-53,0.9784195653636546,7.353801879928149e-52,51.13348807471369,4.6293178260869565,4.1190308196721315,0.510287006414825,2.4554525656923593e-09,0.8037538607745308,9.337721990787883e-08,7.029759060332828,0.8910866298618927
SLC25A24,3.9976022471910113,1.277962874251497,2.7196393729395143,3.4847493350721545e-52,0.9734239386395747,6.381372328785929e-51,50.19508591520839,5.819075217391305,5.249224754098361,0.5698504632929433,1.341376959711503e-09,0.8087431693989071,5.949348852574101e-08,7.225530564558655,0.8910835010055717
C1GALT1,3.988058988764045,0.9030586826347305,3.0850003061293143,4.018784357736103e-55,0.9870315548677925,2.7343136638854665e-53,52.56315166728062,4.513419710144928,3.9005527868852456,0.612866923259682,6.9643340010279995e-09,0.7949631741506296,2.1464957322428823e-07,6.668269970667053,0.890997173257007
ATP2C1,5.641515168539326,3.4355065868263472,2.2060085817129784,3.3402498266289143e-53,0.9781840812756509,8.132800294835761e-52,51.08975989189703,7.01006768115942,6.504463442622951,0.5056042385364687,2.4554525656923593e-09,0.8037538607745308,9.337721990787883e-08,7.029759060332828,0.8909688878288853
BGN,8.956372471910113,4.337467065868263,4.61890540604185,2.036391122231703e-54,0.9838020588037408,8.395061810799113e-53,52.075976101909475,8.690335217391304,7.462421147540985,1.2279140698503195,4.982241912476827e-09,0.7978142076502732,1.6337669668077703e-07,6.786809889203149,0.8908079876897168
COL12A1,5.749748314606741,0.872597005988024,4.877151308618717,2.4238076807452776e-52,0.9741640314875866,4.616029835687227e-51,50.335731392782904,7.9828884057971,6.333060163934427,1.6498282418626733,1.6425924945443503e-09,0.807080066524115,6.917216351235923e-08,7.160068640588705,0.8906219873995967
PSMD1,5.651990449438203,3.0886149700598806,2.563375479378322,5.07523536829721e-56,0.9911188858238579,8.494638946006253e-54,53.07085507554591,6.768398550724638,6.2529865573770484,0.5154119933475894,1.2423222763042753e-08,0.7899738655262533,3.3994764012194827e-07,6.468587969302558,0.8905460729359167
