gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
PLAC8,5.783948314606741,-0.9487245508982036,6.732672865504945,2.9974303873633345e-126,0.9931205005718899,0.9940119760479041,9.755137195673971e-123
OLFML2B,4.879183146067415,-1.0661592814371255,5.94534242750454,3.543997499362526e-107,0.9931205005718899,0.9940119760479041,1.67428159282384e-104
HEXB,7.374544943820224,5.203880838323353,2.170664105496871,9.050992999349512e-36,0.9931036802798896,0.9940119760479041,7.733608822854343e-35
RP11-138I1.4,7.0233887640449435,4.390490419161677,2.632898344883267,1.4259809928008978e-45,0.9931036802798896,1.0,1.9133163659933438e-44
FSCN1,5.579845505617977,1.0600874251497008,4.519758080468277,1.8316382687657131e-96,0.9930868599878894,0.9940119760479041,3.778140895160712e-94
FOXL1,2.5792421348314605,-4.970560479041917,7.549802613873378,1.262721606723935e-116,0.9930868599878893,0.9940119760479041,1.6438109876332185e-113
DNTTIP1,5.615598314606741,2.47169880239521,3.143899512211531,1.6752093354317762e-69,0.9930700396958891,1.0,6.853033385400062e-68
GM2A,4.5621337078651685,1.6669389221556883,2.89519478570948,4.3789541645505684e-67,0.9930700396958891,0.9940119760479041,1.6093068626947104e-65
SNRPB,7.305610112359551,4.681499401197605,2.6241107111619453,7.231040600468044e-47,0.9930700396958891,1.0,1.022451338199417e-45
NUF2,1.7124219101123597,-3.520721556886228,5.2331434669985875,2.714314779665327e-88,0.993070039695889,0.9940119760479041,3.2252996776384284e-86
XRCC4,3.08285786516854,-0.12970898203592815,3.212566847204468,2.6804788137006444e-80,0.9930363991118885,1.0,1.9554810633299807e-78
PCCB,4.208102247191011,2.6331455089820364,1.5749567382089746,8.130964013846705e-30,0.9930195788198882,0.9940119760479041,5.362152458574286e-29
NDUFA8,5.7602028089887645,3.6145532934131737,2.145649515575591,1.3043470372903476e-40,0.9929522976518872,0.9940119760479041,1.3900300853466591e-39
RCN1,6.198504494382022,2.951062275449102,3.24744221893292,3.647387189150024e-64,0.992935477359887,0.9880239520958084,1.1625004838280606e-62
DRAP1,6.810692134831461,4.487262275449102,2.323429859382359,7.38593437449778e-42,0.992935477359887,0.9940119760479041,8.331897199931724e-41
FAR2,2.5768516853932586,-1.126462874251497,3.7033145596447556,9.208617346633047e-94,0.9929186570678867,0.9940119760479041,1.5819648468712918e-91
PET100,6.0004191011235966,3.818300598802396,2.1821185023212006,2.201309552422082e-40,0.9929018367758864,0.9880239520958084,2.32058511589775e-39
AIG1,4.945838202247191,2.599348502994012,2.3464896992531785,5.578423589917186e-49,0.9929018367758864,0.9880239520958084,8.693525733464717e-48
STMN1,6.714857865168541,2.9478856287425153,3.7669722364260254,3.441930499938846e-75,0.9929018367758864,0.9940119760479041,1.9184750772304237e-73
PDCL3,4.278427528089887,1.8468886227544912,2.4315389053353957,6.8663476846896735e-53,0.9929018367758864,1.0,1.286336788349235e-51
SAPCD2,1.736991011235955,-3.250693413173653,4.987684424409608,3.1700182177258024e-111,0.9928850164838862,1.0,2.5094978001702057e-108
RP11-395B7.4,2.507553370786517,-7.665123952095808,10.172677322882326,7.747245369241141e-90,0.992885016483886,1.0,1.0175815716939804e-87
RP11-671J11.5,4.818875842696629,2.1093371257485027,2.7095387169481264,7.149002210714398e-58,0.9928681961918858,0.9940119760479041,1.6832624538016887e-56
LAMP1,7.334488764044944,5.283144910179641,2.051343853865303,1.5134148154024434e-33,0.9928681961918858,0.9940119760479041,1.1707031995390273e-32
EFCAB11,2.7436601123595508,-0.10102874251497006,2.8446888548745206,1.601702602021153e-68,0.9928345556078854,1.0,6.326995288536828e-67
DHFR,2.954138764044944,-0.41265449101796403,3.366793255062908,8.212689528053941e-86,0.9928345556078852,0.9940119760479041,8.367088091181356e-84
UBL5,8.626775280898876,6.2572778443113775,2.3694974365874986,3.4089803001071533e-37,0.9928345556078852,0.9880239520958084,3.1057772155610755e-36
PRDX5,8.410390449438204,6.145670059880239,2.264720389557964,2.3072225974949807e-35,0.9928009150238848,0.9880239520958084,1.9399943588898155e-34
ACOT7,4.648840449438202,1.582617964071856,3.066222485366346,7.303536756400925e-70,0.9927840947318844,1.0,3.027943996650549e-68
TWF2,5.692487078651685,2.554447904191617,3.138039174460068,2.6354099621693837e-64,0.992750454147884,0.9940119760479041,8.440948660133661e-63
NSDHL,4.267348314606742,1.8723377245508988,2.395010590055843,5.2019681249387546e-52,0.992750454147884,1.0,9.370740920265597e-51
PRDX1,8.394973033707867,5.326330538922156,3.0686424947857107,7.389371089073446e-53,0.992733633855884,1.0,1.3812276572080777e-51
CHCHD1,5.49331797752809,3.3555287425149714,2.1377892350131185,2.8195362052160884e-41,0.9927336338558838,1.0,3.0988977568060726e-40
SUMO1,6.60506404494382,3.9413149700598806,2.663749074883939,2.6552913908568414e-51,0.9927336338558838,0.9940119760479041,4.619828481371685e-50
BAX,7.018292696629214,4.205770059880239,2.812522636748975,5.847447863663208e-51,0.9926999932718833,0.9940119760479041,9.963622550938172e-50
PYCARD,5.753979213483146,1.9608083832335332,3.793170830249613,5.378271455161889e-80,0.992632712103882,1.0,3.8375702815449285e-78
ZWINT,3.741038764044944,0.1568868263473054,3.5841519376976385,5.199233707979239e-87,0.9926158918118819,0.9880239520958084,5.746722827304374e-85
E2F1,2.0532191011235956,-1.8753754491017962,3.928594550225392,1.027370940916874e-96,0.9925822512278814,0.9820359281437125,2.2045574025586588e-94
SLC35E4,1.7658078651685394,-1.0635934131736529,2.8294012783421922,2.8749595899863036e-79,0.9925822512278814,0.9880239520958084,1.9767371800585406e-77
SNRPF,4.98820393258427,2.5946730538922154,2.3935308786920544,1.5586633180055547e-49,0.9925822512278812,0.9940119760479041,2.483897057456023e-48
IFI27L2,6.720092696629212,3.006728143712575,3.7133645529166373,1.5755934125334347e-70,0.992565430935881,0.9880239520958084,6.867547447888478e-69
MAP1S,5.048644943820225,2.3176838323353293,2.7309611114848957,2.952916969521724e-57,0.9925654309358809,0.9940119760479041,6.807746123240934e-56
ITM2B,9.713123595505618,6.987298802395209,2.7258247931104087,6.077520190461097e-42,0.9925317903518807,0.9940119760479041,6.886406388344324e-41
CAMK2N1,6.128537078651686,1.4642041916167665,4.664332887034919,2.8907101474851414e-100,0.99249814976788,0.9880239520958084,7.627959060803022e-98
INHBA,3.901142696629213,-3.407947904191617,7.309090600820831,7.716517058661906e-130,0.99249814976788,1.0,3.4772406601036394e-126
SULF2,6.568767977528089,1.7977946107784426,4.770973366749646,8.141328915361234e-96,0.9924981497678799,1.0,1.5950742113403893e-93
NEK2,2.0559,-5.356553293413174,7.412453293413174,4.266146772211838e-81,0.9924813294758796,1.0,3.254103438319553e-79
HLA-B,10.363266853932585,6.550771856287426,3.8124949976451585,4.553549371029085e-59,0.9924645091838795,0.9940119760479041,1.1488004982956711e-57
KEAP1,5.632339887640449,3.3811179640718563,2.251221923568593,3.440844190241233e-43,0.9924476888918792,0.9940119760479041,4.133882147426614e-42
TP53RK,3.0437949438202243,0.7877856287425149,2.2560093150777094,2.0735066789876132e-54,0.992430868599879,1.0,4.1928924667508925e-53
BLM,1.263291011235955,-2.3724125748502995,3.6357035860862545,1.9458122403141385e-74,0.9924308685998788,1.0,1.0353099623055636e-72
CD74,10.935591011235955,6.491632934131736,4.443958077104219,9.109017874906715e-68,0.9923972280158783,1.0,3.4672863946063047e-66
CDC20,3.706196629213483,-2.269825149700599,5.976021778914082,1.3939224323964784e-105,0.9923635874318778,1.0,5.750519014944936e-103
NOP10,7.402178089887641,4.902266467065868,2.499911622821773,9.32089143856364e-44,0.9923299468478772,0.9940119760479041,1.1497728813697548e-42
ARPC1B,8.157404494382023,4.493877844311377,3.6635266500706463,6.611196644555151e-66,0.9923299468478772,1.0,2.280862842371527e-64
DUSP6,5.594970786516854,2.099368263473054,3.4956025230438,1.2022837601355632e-74,0.9923299468478772,0.9940119760479041,6.503322710295608e-73
PFN1,9.09065786516854,6.286880838323355,2.803777026845185,2.1570569298654514e-44,0.9922963062638768,1.0,2.7535966879156244e-43
TACC3,4.216990449438202,0.7240455089820359,3.4929449404561663,2.413650079683527e-101,0.9922794859718764,1.0,7.14111289484549e-99
FAM213B,5.020146067415731,1.6585473053892215,3.3615987620265098,1.6530567874563517e-74,0.9922626656798761,0.9880239520958084,8.851711121204802e-73
CDKN3,3.2413730337078657,-1.6301886227544913,4.871561656462357,2.4247640965456596e-89,0.9922290250958756,1.0,3.0286802886938443e-87
CD59,8.796694943820224,6.026276646706587,2.770418297113637,8.264951951049285e-45,0.9922290250958755,0.9880239520958084,1.0721194646687737e-43
ENO1,9.292100000000001,6.152058682634731,3.14004131736527,2.258852619376171e-50,0.9921953845118752,0.9940119760479041,3.752860048090626e-49
ARMC7,3.5673898876404495,1.2549922155688624,2.312397672071587,1.743430066022441e-53,0.9921617439278746,0.9940119760479041,3.359601207159889e-52
DBI,7.863479775280899,5.408416766467066,2.455063008813833,8.059188840296541e-41,0.9921617439278746,0.9820359281437125,8.66902940604869e-40
GNG10,5.463126966292135,2.689977844311377,2.773149121980758,4.095761446376586e-57,0.9921617439278745,0.9940119760479041,9.394432313632999e-56
SNRPGP2,3.4246376404494385,-1.4077209580838324,4.832358598533271,3.4415824661059944e-34,0.9921112830518738,1.0,2.7381684428487743e-33
CKAP2L,0.4665983146067416,-5.768764670658682,6.235362985265424,2.2925105877204457e-80,0.9921112830518738,0.9940119760479041,1.6829268513690655e-78
MYL6,11.06109831460674,8.431033532934133,2.6300647816726066,7.263235184403161e-36,0.9920944627598736,0.9940119760479041,6.235163838474818e-35
PDIA3,8.648059550561799,6.430091017964073,2.217968532597726,1.871992401114767e-33,0.9920944627598736,0.9940119760479041,1.4416088714303163e-32
ATP6AP2,6.472337078651686,3.5408514970059883,2.9314855816456973,1.9935294348413584e-57,0.9920944627598735,0.9880239520958084,4.619578632216836e-56
FTL,12.010513483146067,9.275131736526946,2.7353817466191206,5.0394859078537174e-36,0.9920944627598733,0.9880239520958084,4.3574630843982087e-35
CDT1,1.9119955056179774,-2.272611976047904,4.184607481665882,2.4642929645810285e-93,0.9920776424678733,0.9760479041916168,4.148297303394288e-91
NRP2,4.287872471910112,-0.61948622754491,4.907358699455022,1.2143786146139156e-110,0.9920776424678732,0.9880239520958084,8.782656002802196e-108
UBE2L3,5.42452415730337,3.2509203592814377,2.1736037980219325,1.30101693426677e-42,0.9920271815918724,1.0,1.5176199328212197e-41
C1orf233,2.371679775280899,-1.822708383233533,4.194388158514432,7.876100233123365e-96,0.9920271815918724,0.9880239520958084,1.553501103557575e-93
RHOG,5.923575280898875,3.341807784431138,2.5817674964677373,2.8711234237274018e-49,0.9920103612998721,1.0,4.5335116249427206e-48
PMS2P1,2.4116831460674155,-0.2301868263473054,2.641869972414721,7.873891212007817e-68,0.9919935410078718,0.9880239520958084,3.008874240643379e-66
SEPHS2,5.466348876404494,3.331131137724551,2.135217738679943,1.7696139889928853e-41,0.9919767207158716,1.0,1.9641105928228915e-40
GSK3B,3.82526797752809,1.4229634730538923,2.4023045044741975,8.014690531315974e-56,0.9919767207158716,1.0,1.7293133923205194e-54
PSMB2,5.779184269662923,3.5061730538922156,2.2730112157707074,6.563864261368317e-44,0.9919262598398708,1.0,8.162125499792345e-43
PLA2G7,2.207026404494382,-3.5719461077844317,5.778972512278814,2.297443511018807e-90,0.9919094395478706,0.9820359281437125,3.137215345431066e-88
HMCES,5.053940449438202,2.3532568862275447,2.7006835632106574,4.74937612496009e-58,0.9919094395478706,0.9880239520958084,1.132369567669056e-56
IFNGR2,6.556110112359551,3.3784479041916167,3.1776622081679347,2.0552660127481394e-62,0.9919094395478704,0.9940119760479041,6.05022805491451e-61
MYL12B,9.022442696629213,6.151588023952096,2.870854672677117,1.4253359563106437e-46,0.9918926192558704,0.9940119760479041,1.9923074601916922e-45
ATP6V0E1,8.153051123595507,5.872714371257485,2.2803367523380214,2.5030302297441617e-36,0.9918926192558702,0.9940119760479041,2.1944030812427826e-35
TECRP1,2.4077376404494384,-0.7851281437125749,3.1928657841620134,1.8088132531894905e-52,0.9918926192558702,0.9820359281437125,3.319614322841276e-51
RTKN2,0.690294382022472,-4.818913173652695,5.509207555675167,2.7202901035727013e-113,0.9918926192558702,1.0,2.6124149927441378e-110
RPL23AP42,10.15595786516854,8.428868862275449,1.7270890028930914,1.36040666993982e-20,0.9918589786718698,0.9940119760479041,3.444141195891983e-20
ANO1,5.42690786516854,0.4511796407185628,4.975728224449978,2.551859592652049e-108,0.9918421583798694,1.0,1.3347364892602651e-105
SLC39A11,4.656633146067416,2.3407658682634733,2.315867277803943,5.713495828797618e-50,0.9918253380878692,1.0,9.294704225126166e-49
FHL2,6.603528089887639,1.5479149700598802,5.055613119827759,1.1408391022726744e-104,0.9918253380878692,0.9940119760479041,4.5156415844753735e-102
RPN1,7.408662921348315,5.18742874251497,2.2212341788333445,3.572421186546517e-37,0.9918253380878691,1.0,3.250636929622266e-36
OAS1,5.481532022471909,0.4603616766467066,5.021170345825203,1.5686401086278975e-102,0.991808517795869,0.9820359281437125,5.251000354487479e-100
RPA3,4.843093820224719,2.3680694610778446,2.4750243591468744,4.998170211229e-52,0.9917916975038686,1.0,9.01193626174226e-51
FEN1,3.5705398876404497,0.9867143712574852,2.5838255163829644,1.1730313599776013e-58,0.9917748772118683,1.0,2.8970215050104494e-57
VOPP1,5.886220786516854,2.851069461077844,3.03515132543901,8.234686429624533e-63,0.9917580569198683,0.9940119760479041,2.475095770825217e-61
RBM8A,6.848882022471911,4.375980239520959,2.4729017829509523,1.963957702711737e-44,0.9917580569198682,0.9940119760479041,2.5109254950361468e-43
ERH,6.77075,4.4260089820359285,2.344741017964071,7.414280590689471e-42,0.9917580569198681,1.0,8.362263598058912e-41
ALYREF,5.854734269662922,3.399506586826347,2.4552276828365747,1.6178729008507424e-47,0.9917412366278678,0.9940119760479041,2.3635065437590362e-46
AP1S1,5.861829213483146,3.33817365269461,2.523655560788536,1.355700394630526e-50,0.9917412366278678,0.9940119760479041,2.2716900691604933e-49
CRNKL1,4.1245398876404495,1.7800832335329342,2.3444566541075154,3.383410548510312e-52,0.9917244163358676,0.9940119760479041,6.142038219469556e-51
NEDD8,7.615503370786517,5.353747904191616,2.2617554665949013,9.383398080431186e-38,0.9917244163358676,1.0,8.773963973659048e-37
HOXB7,3.6417252808988767,-1.3761904191616765,5.017915700060553,1.1514460187253697e-113,0.9917075960438673,0.9880239520958084,1.1432688003889979e-110
PAQR8,3.0134174157303373,-1.1731844311377246,4.1866018468680615,1.768952530334942e-100,0.9916907757518671,0.9940119760479041,4.797546674979224e-98
CHMP2A,7.554661235955056,5.375180838323353,2.1794803976317025,1.0255607973252944e-35,0.9916907757518671,1.0,8.74248793191401e-35
ARPC3,8.285325280898876,5.889118562874251,2.396206718024625,2.833805237937809e-38,0.9916907757518671,1.0,2.716085481734862e-37
CETN2,5.493841011235955,2.972777844311377,2.521063166924578,3.7731588553931133e-51,0.9916739554598667,0.9940119760479041,6.510616168123239e-50
SEPT9,7.043479775280899,3.7877089820359284,3.25577079324497,2.459775480569849e-62,0.9916571351678666,1.0,7.212017388751868e-61
ATP5G3,7.624672471910111,5.474089820359281,2.15058265155083,6.45534663316482e-35,0.9916571351678665,0.9940119760479041,5.323207504468304e-34
SLC16A3,6.4819966292134845,0.9464856287425151,5.53551100047097,1.0367102768188159e-108,0.9916571351678665,1.0,5.954071051600299e-106
NDUFB2,7.8539112359550565,5.66718622754491,2.1867250084101464,5.115377815141974e-35,0.9916066742918659,0.9880239520958084,4.2373295784619905e-34
BPNT1,4.317207865168539,1.3232892215568863,2.9939186436116527,1.2159641583967837e-71,0.9916066742918658,1.0,5.600031160616508e-70
ROMO1,7.706980898876404,5.4051622754491015,2.3018186234273026,7.101951121703361e-38,0.9915898539998654,0.9940119760479041,6.6779999784992704e-37
B3GALT4,3.700181460674157,0.4078586826347305,3.2923227780394266,3.2047287396316477e-77,0.9915898539998654,0.9940119760479041,1.9515198991305774e-75
MAD2L1BP,4.394275842696629,2.3515329341317366,2.0427429085648927,8.049334151446258e-42,0.9915898539998654,1.0,9.073273887355652e-41
WBSCR22,6.439544382022472,4.376579041916168,2.062965340106304,2.5551611519289588e-36,0.9915898539998654,1.0,2.2380965227444727e-35
EMC3,5.840318539325843,3.865868263473054,1.9744502758527895,4.916564994216266e-35,0.9915562134158649,1.0,4.074371112267408e-34
PFDN2,6.706540449438202,3.937661676646706,2.7688787727914956,2.0484920696062164e-53,0.9915562134158649,0.9940119760479041,3.930648998676769e-52
PTPRR,1.6233280898876405,-4.136356886227545,5.759684976115185,2.5383481055538447e-107,0.9914889322478637,0.9940119760479041,1.2289171105078495e-104
RP4-583P15.14,3.922843820224719,-3.989756886227545,7.912600706452264,3.7723184350560754e-55,0.9914552916638633,0.9940119760479041,7.900828968323917e-54
SKA3,0.7728084269662922,-4.2122167664670656,4.985025193433358,6.978657548869124e-77,0.9914552916638633,1.0,4.180130244072619e-75
CKS1B,6.056079213483145,2.96702874251497,3.0890504709681754,3.927825135683968e-64,0.9914384713718629,0.9940119760479041,1.2484857529761395e-62
CLTB,7.626136516853932,4.534176047904191,3.0919604689497406,6.1451397906513314e-58,0.9914216510798628,1.0,1.4562638918937931e-56
GPX4,8.430075280898876,5.598923353293413,2.831151927605463,4.926458449510327e-48,0.9913880104958621,0.9880239520958084,7.367803483042239e-47
TXN,8.024611235955057,5.307973652694612,2.716637583260445,1.7174183918162132e-46,0.9913880104958621,1.0,2.3920134762478744e-45
TUBB4B,7.5755320224719105,5.02164371257485,2.5538883098970606,6.327900601826745e-43,0.9913543699118617,1.0,7.497871058972747e-42
DYNLT1,7.021679213483147,4.26962754491018,2.7520516685729675,7.482752586592183e-50,0.9913207293278612,0.9940119760479041,1.2122431672432431e-48
CALR,9.15378202247191,6.717067065868265,2.4367149566036455,1.2561206839626001e-36,0.9913207293278611,1.0,1.1147523979277849e-35
IGHGP,3.694505056179776,-7.487625149700598,11.182130205880373,1.7131395795621163e-113,0.9913207293278611,0.9880239520958084,1.6726238285054723e-110
HS3ST1,2.86396404494382,-2.772368862275449,5.636332907219269,5.3365060231783946e-108,0.9913039090358609,1.0,2.6719475157590902e-105
SNRPB2,5.372678651685393,3.0139748502994013,2.358703801385992,5.134076638853796e-47,0.9913039090358609,1.0,7.299984067492578e-46
