gene,cell_type,mean_expression,percent_expressing_fraction,n_cells,is_target_compartment,is_off_target_compartment,source_h5ad,annotation_version
CSGALNACT2,macrophages / monocytes,1.6770732402801514,0.3341645885286783,401,0,1,GSE154778,v4_unbiased_metadata
CLIP4,macrophages / monocytes,1.4183694124221802,0.286783042394015,401,0,1,GSE154778,v4_unbiased_metadata
COL1A1,macrophages / monocytes,3.042166233062744,0.6084788029925187,401,0,1,GSE154778,v4_unbiased_metadata
NEK7,macrophages / monocytes,2.145390272140503,0.4339152119700748,401,0,1,GSE154778,v4_unbiased_metadata
ELK3,macrophages / monocytes,1.6006762981414795,0.32418952618453867,401,0,1,GSE154778,v4_unbiased_metadata
MAML2,macrophages / monocytes,1.5279163122177124,0.3092269326683292,401,0,1,GSE154778,v4_unbiased_metadata
CHST11,macrophages / monocytes,2.490419864654541,0.49625935162094764,401,0,1,GSE154778,v4_unbiased_metadata
CEP170,macrophages / monocytes,2.3477115631103516,0.4688279301745636,401,0,1,GSE154778,v4_unbiased_metadata
MYO1D,macrophages / monocytes,0.4099551737308502,0.08478802992518704,401,0,1,GSE154778,v4_unbiased_metadata
RAB23,macrophages / monocytes,0.18110544979572296,0.03740648379052369,401,0,1,GSE154778,v4_unbiased_metadata
CORO1C,macrophages / monocytes,3.46382999420166,0.6907730673316709,401,0,1,GSE154778,v4_unbiased_metadata
SPRY4,macrophages / monocytes,0.8110578060150146,0.16708229426433915,401,0,1,GSE154778,v4_unbiased_metadata
WNT2,macrophages / monocytes,0.012220259755849838,0.0024937655860349127,401,0,1,GSE154778,v4_unbiased_metadata
COMP,macrophages / monocytes,0.5798501968383789,0.1172069825436409,401,0,1,GSE154778,v4_unbiased_metadata
KIF13B,macrophages / monocytes,0.9044837951660156,0.18703241895261846,401,0,1,GSE154778,v4_unbiased_metadata
CCL18,macrophages / monocytes,1.854709506034851,0.3640897755610973,401,0,1,GSE154778,v4_unbiased_metadata
KDELC1,macrophages / monocytes,0.1097012385725975,0.022443890274314215,401,0,1,GSE154778,v4_unbiased_metadata
HLA-F,macrophages / monocytes,3.3313682079315186,0.6658354114713217,401,0,1,GSE154778,v4_unbiased_metadata
COL4A2,macrophages / monocytes,0.3960759937763214,0.0798004987531172,401,0,1,GSE154778,v4_unbiased_metadata
NRG3,macrophages / monocytes,0.09706726670265198,0.0199501246882793,401,0,1,GSE154778,v4_unbiased_metadata
CD82,macrophages / monocytes,2.922166109085083,0.5885286783042394,401,0,1,GSE154778,v4_unbiased_metadata
CAMSAP2,macrophages / monocytes,0.8917902112007141,0.18204488778054864,401,0,1,GSE154778,v4_unbiased_metadata
LEMD1,macrophages / monocytes,0.660466194152832,0.1371571072319202,401,0,1,GSE154778,v4_unbiased_metadata
KRT7,macrophages / monocytes,1.8009963035583496,0.3640897755610973,401,0,1,GSE154778,v4_unbiased_metadata
RAB25,macrophages / monocytes,1.0120397806167603,0.20947630922693267,401,0,1,GSE154778,v4_unbiased_metadata
NUF2,macrophages / monocytes,0.42277929186820984,0.08728179551122195,401,0,1,GSE154778,v4_unbiased_metadata
CKMT1A,macrophages / monocytes,0.35655561089515686,0.07481296758104738,401,0,1,GSE154778,v4_unbiased_metadata
ASPN,macrophages / monocytes,0.294598788022995,0.059850374064837904,401,0,1,GSE154778,v4_unbiased_metadata
ERN2,macrophages / monocytes,0.5640340447425842,0.1172069825436409,401,0,1,GSE154778,v4_unbiased_metadata
PLEKHG1,macrophages / monocytes,0.28483158349990845,0.059850374064837904,401,0,1,GSE154778,v4_unbiased_metadata
PLEKHA2,macrophages / monocytes,1.8825464248657227,0.3740648379052369,401,0,1,GSE154778,v4_unbiased_metadata
IGFL2,macrophages / monocytes,0.5912463665008545,0.1172069825436409,401,0,1,GSE154778,v4_unbiased_metadata
KNTC1,macrophages / monocytes,0.3030990958213806,0.06234413965087282,401,0,1,GSE154778,v4_unbiased_metadata
BRIP1,macrophages / monocytes,0.09655322879552841,0.0199501246882793,401,0,1,GSE154778,v4_unbiased_metadata
HLA-C,macrophages / monocytes,4.163437366485596,0.8104738154613467,401,0,1,GSE154778,v4_unbiased_metadata
CST2,macrophages / monocytes,0.2066453993320465,0.04239401496259352,401,0,1,GSE154778,v4_unbiased_metadata
DNAJA4,macrophages / monocytes,2.3548617362976074,0.47381546134663344,401,0,1,GSE154778,v4_unbiased_metadata
SLC7A7,macrophages / monocytes,3.5020363330841064,0.6932668329177057,401,0,1,GSE154778,v4_unbiased_metadata
FXYD3,macrophages / monocytes,1.8963298797607422,0.371571072319202,401,0,1,GSE154778,v4_unbiased_metadata
KPNA2,macrophages / monocytes,1.9330884218215942,0.38902743142144636,401,0,1,GSE154778,v4_unbiased_metadata
SPOCK1,macrophages / monocytes,0.23357416689395905,0.04738154613466334,401,0,1,GSE154778,v4_unbiased_metadata
IL1A,macrophages / monocytes,0.5503182411193848,0.10972568578553615,401,0,1,GSE154778,v4_unbiased_metadata
GBP3,macrophages / monocytes,1.2546706199645996,0.256857855361596,401,0,1,GSE154778,v4_unbiased_metadata
GAPDH,macrophages / monocytes,3.9476094245910645,0.7381546134663342,401,0,1,GSE154778,v4_unbiased_metadata
SMC6,macrophages / monocytes,1.3408570289611816,0.2718204488778055,401,0,1,GSE154778,v4_unbiased_metadata
CALD1,macrophages / monocytes,1.445579171180725,0.2942643391521197,401,0,1,GSE154778,v4_unbiased_metadata
DGKA,macrophages / monocytes,0.5593844056129456,0.11471321695760599,401,0,1,GSE154778,v4_unbiased_metadata
KLK7,macrophages / monocytes,0.27362364530563354,0.057356608478802994,401,0,1,GSE154778,v4_unbiased_metadata
PRDM1,macrophages / monocytes,1.4981199502944946,0.2967581047381546,401,0,1,GSE154778,v4_unbiased_metadata
GPR87,macrophages / monocytes,0.2385103851556778,0.04987531172069826,401,0,1,GSE154778,v4_unbiased_metadata
KCNN4,macrophages / monocytes,1.9838052988052368,0.40399002493765584,401,0,1,GSE154778,v4_unbiased_metadata
MXD1,macrophages / monocytes,3.1793243885040283,0.6334164588528678,401,0,1,GSE154778,v4_unbiased_metadata
CLEC7A,macrophages / monocytes,3.176194667816162,0.6234413965087282,401,0,1,GSE154778,v4_unbiased_metadata
S100A6,macrophages / monocytes,4.007044792175293,0.7481296758104738,401,0,1,GSE154778,v4_unbiased_metadata
SULT1B1,macrophages / monocytes,0.1672356277704239,0.034912718204488775,401,0,1,GSE154778,v4_unbiased_metadata
EPS8,macrophages / monocytes,1.627734899520874,0.3341645885286783,401,0,1,GSE154778,v4_unbiased_metadata
ANKRD50,macrophages / monocytes,0.5006495714187622,0.10224438902743142,401,0,1,GSE154778,v4_unbiased_metadata
FLNA,macrophages / monocytes,3.565986394882202,0.7107231920199502,401,0,1,GSE154778,v4_unbiased_metadata
GALNT5,macrophages / monocytes,0.7095688581466675,0.14713216957605985,401,0,1,GSE154778,v4_unbiased_metadata
COL3A1,macrophages / monocytes,2.3360698223114014,0.46633416458852867,401,0,1,GSE154778,v4_unbiased_metadata
SCIN,macrophages / monocytes,0.6547189354896545,0.13466334164588528,401,0,1,GSE154778,v4_unbiased_metadata
HIST1H2BD,macrophages / monocytes,1.5242913961410522,0.3117206982543641,401,0,1,GSE154778,v4_unbiased_metadata
WFDC2,macrophages / monocytes,2.4174551963806152,0.486284289276808,401,0,1,GSE154778,v4_unbiased_metadata
TEP1,macrophages / monocytes,0.7968947887420654,0.16209476309226933,401,0,1,GSE154778,v4_unbiased_metadata
MARCO,macrophages / monocytes,2.1602957248687744,0.42643391521197005,401,0,1,GSE154778,v4_unbiased_metadata
KCND2,macrophages / monocytes,0.0,0.0,401,0,1,GSE154778,v4_unbiased_metadata
UBE2C,macrophages / monocytes,0.9474877119064331,0.19201995012468828,401,0,1,GSE154778,v4_unbiased_metadata
ARL6IP1,macrophages / monocytes,4.146777153015137,0.8129675810473815,401,0,1,GSE154778,v4_unbiased_metadata
C15orf48,macrophages / monocytes,4.1666154861450195,0.8254364089775561,401,0,1,GSE154778,v4_unbiased_metadata
MISP,malignant ductal / epithelial,2.099513292312622,0.45098591549295775,3550,1,0,GSE154778,v4_unbiased_metadata
OCIAD2,malignant ductal / epithelial,4.757911682128906,0.9307042253521127,3550,1,0,GSE154778,v4_unbiased_metadata
MMP12,malignant ductal / epithelial,0.0,0.0,3550,1,0,GSE154778,v4_unbiased_metadata
CCNB1,malignant ductal / epithelial,0.7368391156196594,0.16056338028169015,3550,1,0,GSE154778,v4_unbiased_metadata
AGR2,malignant ductal / epithelial,4.081392288208008,0.8087323943661971,3550,1,0,GSE154778,v4_unbiased_metadata
PLAC8,malignant ductal / epithelial,2.6335980892181396,0.5430985915492957,3550,1,0,GSE154778,v4_unbiased_metadata
LAMA3,malignant ductal / epithelial,2.307708501815796,0.4892957746478873,3550,1,0,GSE154778,v4_unbiased_metadata
CEACAM5,malignant ductal / epithelial,1.7305347919464111,0.3504225352112676,3550,1,0,GSE154778,v4_unbiased_metadata
MMP9,malignant ductal / epithelial,0.07854485511779785,0.017183098591549296,3550,1,0,GSE154778,v4_unbiased_metadata
CST1,malignant ductal / epithelial,0.4978872537612915,0.10197183098591549,3550,1,0,GSE154778,v4_unbiased_metadata
GRN,malignant ductal / epithelial,3.1332311630249023,0.652394366197183,3550,1,0,GSE154778,v4_unbiased_metadata
RCN1,malignant ductal / epithelial,2.440891742706299,0.5211267605633803,3550,1,0,GSE154778,v4_unbiased_metadata
CTTN,malignant ductal / epithelial,3.493056535720825,0.7326760563380281,3550,1,0,GSE154778,v4_unbiased_metadata
SDC1,malignant ductal / epithelial,2.9211106300354004,0.6126760563380281,3550,1,0,GSE154778,v4_unbiased_metadata
TPX2,malignant ductal / epithelial,0.7563455700874329,0.16732394366197184,3550,1,0,GSE154778,v4_unbiased_metadata
TOP2A,malignant ductal / epithelial,1.044798493385315,0.21183098591549296,3550,1,0,GSE154778,v4_unbiased_metadata
PTPRR,malignant ductal / epithelial,0.5796072483062744,0.12507042253521128,3550,1,0,GSE154778,v4_unbiased_metadata
ETV1,malignant ductal / epithelial,0.5972846150398254,0.12816901408450704,3550,1,0,GSE154778,v4_unbiased_metadata
DOCK5,malignant ductal / epithelial,1.2672576904296875,0.27492957746478874,3550,1,0,GSE154778,v4_unbiased_metadata
EDIL3,malignant ductal / epithelial,0.13981927931308746,0.02873239436619718,3550,1,0,GSE154778,v4_unbiased_metadata
DNTTIP1,malignant ductal / epithelial,2.0560474395751953,0.4383098591549296,3550,1,0,GSE154778,v4_unbiased_metadata
DSG2,malignant ductal / epithelial,3.042914867401123,0.6405633802816901,3550,1,0,GSE154778,v4_unbiased_metadata
CAPN9,malignant ductal / epithelial,0.596676230430603,0.12253521126760564,3550,1,0,GSE154778,v4_unbiased_metadata
ANKLE2,malignant ductal / epithelial,1.954094409942627,0.4247887323943662,3550,1,0,GSE154778,v4_unbiased_metadata
CDH3,malignant ductal / epithelial,1.0270527601242065,0.2267605633802817,3550,1,0,GSE154778,v4_unbiased_metadata
COL17A1,malignant ductal / epithelial,2.6117496490478516,0.5233802816901408,3550,1,0,GSE154778,v4_unbiased_metadata
DPCR1,malignant ductal / epithelial,1.278685212135315,0.2611267605633803,3550,1,0,GSE154778,v4_unbiased_metadata
COLGALT1,malignant ductal / epithelial,1.2271811962127686,0.27211267605633804,3550,1,0,GSE154778,v4_unbiased_metadata
LMNB1,malignant ductal / epithelial,0.5792862772941589,0.12985915492957747,3550,1,0,GSE154778,v4_unbiased_metadata
UACA,malignant ductal / epithelial,1.4264044761657715,0.31098591549295773,3550,1,0,GSE154778,v4_unbiased_metadata
SPARC,malignant ductal / epithelial,0.7306221127510071,0.14845070422535211,3550,1,0,GSE154778,v4_unbiased_metadata
NT5C2,malignant ductal / epithelial,1.5368667840957642,0.3340845070422535,3550,1,0,GSE154778,v4_unbiased_metadata
TXN,malignant ductal / epithelial,4.9246087074279785,0.9295774647887324,3550,1,0,GSE154778,v4_unbiased_metadata
PLS1,malignant ductal / epithelial,2.756450891494751,0.5890140845070423,3550,1,0,GSE154778,v4_unbiased_metadata
RNF145,malignant ductal / epithelial,2.046705484390259,0.43126760563380284,3550,1,0,GSE154778,v4_unbiased_metadata
LOXL1,malignant ductal / epithelial,0.43600812554359436,0.09126760563380282,3550,1,0,GSE154778,v4_unbiased_metadata
SLC16A1,malignant ductal / epithelial,1.168115496635437,0.25183098591549297,3550,1,0,GSE154778,v4_unbiased_metadata
CLDN12,malignant ductal / epithelial,1.6179455518722534,0.3552112676056338,3550,1,0,GSE154778,v4_unbiased_metadata
PKM,malignant ductal / epithelial,4.534257888793945,0.8994366197183099,3550,1,0,GSE154778,v4_unbiased_metadata
PYGB,malignant ductal / epithelial,2.894681453704834,0.6016901408450704,3550,1,0,GSE154778,v4_unbiased_metadata
IDO1,malignant ductal / epithelial,0.11138934642076492,0.023943661971830985,3550,1,0,GSE154778,v4_unbiased_metadata
PSMB8,malignant ductal / epithelial,2.8061206340789795,0.5943661971830986,3550,1,0,GSE154778,v4_unbiased_metadata
TMEM173,malignant ductal / epithelial,1.5485919713974,0.3261971830985915,3550,1,0,GSE154778,v4_unbiased_metadata
MMP13,malignant ductal / epithelial,0.020698949694633484,0.004225352112676056,3550,1,0,GSE154778,v4_unbiased_metadata
PXDN,malignant ductal / epithelial,0.03260502591729164,0.007042253521126761,3550,1,0,GSE154778,v4_unbiased_metadata
CALM2,malignant ductal / epithelial,4.484104156494141,0.8895774647887323,3550,1,0,GSE154778,v4_unbiased_metadata
SLC44A4,malignant ductal / epithelial,2.75998592376709,0.58,3550,1,0,GSE154778,v4_unbiased_metadata
LGR5,malignant ductal / epithelial,0.29158148169517517,0.05943661971830986,3550,1,0,GSE154778,v4_unbiased_metadata
TIMP1,malignant ductal / epithelial,4.119792938232422,0.8228169014084507,3550,1,0,GSE154778,v4_unbiased_metadata
KIF4A,malignant ductal / epithelial,0.38161522150039673,0.08929577464788732,3550,1,0,GSE154778,v4_unbiased_metadata
NEK2,malignant ductal / epithelial,0.408652126789093,0.09352112676056339,3550,1,0,GSE154778,v4_unbiased_metadata
FBXL2,malignant ductal / epithelial,0.30465060472488403,0.06704225352112676,3550,1,0,GSE154778,v4_unbiased_metadata
TFF1,malignant ductal / epithelial,2.8885409832000732,0.5833802816901409,3550,1,0,GSE154778,v4_unbiased_metadata
HCP5,malignant ductal / epithelial,0.0,0.0,3550,1,0,GSE154778,v4_unbiased_metadata
RNF149,malignant ductal / epithelial,2.566741943359375,0.5453521126760563,3550,1,0,GSE154778,v4_unbiased_metadata
GRAMD3,malignant ductal / epithelial,1.0158759355545044,0.2191549295774648,3550,1,0,GSE154778,v4_unbiased_metadata
FAM91A1,malignant ductal / epithelial,1.8138840198516846,0.3940845070422535,3550,1,0,GSE154778,v4_unbiased_metadata
MMP1,malignant ductal / epithelial,1.2390234470367432,0.25746478873239437,3550,1,0,GSE154778,v4_unbiased_metadata
AMIGO2,malignant ductal / epithelial,0.9235450029373169,0.20788732394366197,3550,1,0,GSE154778,v4_unbiased_metadata
IL18,malignant ductal / epithelial,1.999444842338562,0.4183098591549296,3550,1,0,GSE154778,v4_unbiased_metadata
GPX2,malignant ductal / epithelial,3.587759494781494,0.7307042253521127,3550,1,0,GSE154778,v4_unbiased_metadata
CLDN4,malignant ductal / epithelial,4.267696380615234,0.8473239436619718,3550,1,0,GSE154778,v4_unbiased_metadata
FAR2,malignant ductal / epithelial,0.4218962788581848,0.09380281690140845,3550,1,0,GSE154778,v4_unbiased_metadata
MXRA5,malignant ductal / epithelial,0.9195553064346313,0.19577464788732393,3550,1,0,GSE154778,v4_unbiased_metadata
TINAGL1,malignant ductal / epithelial,2.3882734775543213,0.5039436619718309,3550,1,0,GSE154778,v4_unbiased_metadata
UBA6,malignant ductal / epithelial,1.688705325126648,0.3659154929577465,3550,1,0,GSE154778,v4_unbiased_metadata
OLFML2B,malignant ductal / epithelial,0.019411681219935417,0.003943661971830986,3550,1,0,GSE154778,v4_unbiased_metadata
ADAM22,malignant ductal / epithelial,0.020749250426888466,0.004507042253521127,3550,1,0,GSE154778,v4_unbiased_metadata
NCEH1,malignant ductal / epithelial,1.6048214435577393,0.34619718309859154,3550,1,0,GSE154778,v4_unbiased_metadata
IFI44,malignant ductal / epithelial,1.0155813694000244,0.2163380281690141,3550,1,0,GSE154778,v4_unbiased_metadata
GBP2,malignant ductal / epithelial,1.749835729598999,0.36619718309859156,3550,1,0,GSE154778,v4_unbiased_metadata
NMU,malignant ductal / epithelial,0.5574469566345215,0.12450704225352113,3550,1,0,GSE154778,v4_unbiased_metadata
IFI44L,malignant ductal / epithelial,0.9475340843200684,0.2028169014084507,3550,1,0,GSE154778,v4_unbiased_metadata
GPSM2,malignant ductal / epithelial,0.42919471859931946,0.09408450704225352,3550,1,0,GSE154778,v4_unbiased_metadata
SLC5A3,malignant ductal / epithelial,0.010614695027470589,0.0025352112676056337,3550,1,0,GSE154778,v4_unbiased_metadata
PDGFC,malignant ductal / epithelial,0.6047813296318054,0.1304225352112676,3550,1,0,GSE154778,v4_unbiased_metadata
TYMS,malignant ductal / epithelial,0.6844058632850647,0.1543661971830986,3550,1,0,GSE154778,v4_unbiased_metadata
MVP,malignant ductal / epithelial,2.92272686958313,0.6185915492957746,3550,1,0,GSE154778,v4_unbiased_metadata
LGALS3BP,malignant ductal / epithelial,3.4747612476348877,0.719718309859155,3550,1,0,GSE154778,v4_unbiased_metadata
KIAA1551,malignant ductal / epithelial,1.9990911483764648,0.4197183098591549,3550,1,0,GSE154778,v4_unbiased_metadata
MMP11,malignant ductal / epithelial,0.32677364349365234,0.06676056338028169,3550,1,0,GSE154778,v4_unbiased_metadata
SEMA3C,malignant ductal / epithelial,1.084296464920044,0.2371830985915493,3550,1,0,GSE154778,v4_unbiased_metadata
CRIP1,malignant ductal / epithelial,2.5488100051879883,0.5340845070422535,3550,1,0,GSE154778,v4_unbiased_metadata
PTK7,malignant ductal / epithelial,0.33557066321372986,0.07126760563380281,3550,1,0,GSE154778,v4_unbiased_metadata
FXYD5,malignant ductal / epithelial,3.7155165672302246,0.767887323943662,3550,1,0,GSE154778,v4_unbiased_metadata
MIR31HG,malignant ductal / epithelial,0.0,0.0,3550,1,0,GSE154778,v4_unbiased_metadata
MUC4,malignant ductal / epithelial,0.7168335914611816,0.156056338028169,3550,1,0,GSE154778,v4_unbiased_metadata
TIMP2,malignant ductal / epithelial,2.1371772289276123,0.45549295774647885,3550,1,0,GSE154778,v4_unbiased_metadata
RHPN2,malignant ductal / epithelial,1.485958218574524,0.3163380281690141,3550,1,0,GSE154778,v4_unbiased_metadata
CNN2,malignant ductal / epithelial,2.006037950515747,0.4276056338028169,3550,1,0,GSE154778,v4_unbiased_metadata
MUC16,malignant ductal / epithelial,0.8024603128433228,0.18338028169014084,3550,1,0,GSE154778,v4_unbiased_metadata
ESM1,malignant ductal / epithelial,0.024738280102610588,0.0050704225352112674,3550,1,0,GSE154778,v4_unbiased_metadata
TMEM45B,malignant ductal / epithelial,1.7501639127731323,0.3749295774647887,3550,1,0,GSE154778,v4_unbiased_metadata
NMI,malignant ductal / epithelial,1.4134042263031006,0.30732394366197185,3550,1,0,GSE154778,v4_unbiased_metadata
SLC2A1,malignant ductal / epithelial,2.4612081050872803,0.504225352112676,3550,1,0,GSE154778,v4_unbiased_metadata
MFAP2,malignant ductal / epithelial,0.17289848625659943,0.03549295774647887,3550,1,0,GSE154778,v4_unbiased_metadata
RASA2,malignant ductal / epithelial,1.1216305494308472,0.24338028169014084,3550,1,0,GSE154778,v4_unbiased_metadata
NQO1,malignant ductal / epithelial,3.9305710792541504,0.8084507042253521,3550,1,0,GSE154778,v4_unbiased_metadata
LGALS1,malignant ductal / epithelial,2.6019420623779297,0.532112676056338,3550,1,0,GSE154778,v4_unbiased_metadata
L3MBTL3,malignant ductal / epithelial,0.27068930864334106,0.06,3550,1,0,GSE154778,v4_unbiased_metadata
CDH2,malignant ductal / epithelial,0.04197411239147186,0.008732394366197183,3550,1,0,GSE154778,v4_unbiased_metadata
UBE2T,malignant ductal / epithelial,0.8367250561714172,0.18450704225352113,3550,1,0,GSE154778,v4_unbiased_metadata
IL1R2,malignant ductal / epithelial,0.6983581185340881,0.14788732394366197,3550,1,0,GSE154778,v4_unbiased_metadata
SERPINH1,malignant ductal / epithelial,1.935259222984314,0.4115492957746479,3550,1,0,GSE154778,v4_unbiased_metadata
PIAS3,malignant ductal / epithelial,0.6005379557609558,0.13014084507042253,3550,1,0,GSE154778,v4_unbiased_metadata
IQGAP1,malignant ductal / epithelial,2.9793365001678467,0.6298591549295774,3550,1,0,GSE154778,v4_unbiased_metadata
ABHD17C,malignant ductal / epithelial,2.340782880783081,0.4977464788732394,3550,1,0,GSE154778,v4_unbiased_metadata
POSTN,malignant ductal / epithelial,0.10407780110836029,0.02140845070422535,3550,1,0,GSE154778,v4_unbiased_metadata
